1495577997,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth3,130800.00,0.00,130800.00,0,1308,1400.00,0.00,1400.00,0,14,0.00,0.00,0,0
1495577997,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth2,220600.00,6092600.00,6313200.00,60926,2206,2900.00,4100.00,7000.00,41,29,0.00,0.00,0,0
1495577997,s1-eth1,6389800.00,351400.00,6741200.00,3514,63898,4300.00,4300.00,8600.00,43,43,0.00,0.00,0,0
1495577997,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,total,6741200.00,6444000.00,13185200.00,64440,67412,8600.00,8400.00,17000.00,84,86,0.00,0.00,0,0
1495577997,s1-eth3,252727.27,4052727.25,4305454.50,44580,2780,3090.91,2727.27,5818.18,30,34,0.00,0.00,0,0
1495577997,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth2,54727.27,0.00,54727.27,0,602,636.36,0.00,636.36,0,7,0.00,0.00,0,0
1495577997,s1-eth1,5538727.00,307454.53,5846181.50,3382,60926,3727.27,3727.27,7454.55,41,41,0.00,0.00,0,0
1495577997,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,total,5846181.50,4360181.50,10206363.00,47962,64308,7454.55,6454.55,13909.09,71,82,0.00,0.00,0,0
1495577997,s1-eth3,27400.00,4903800.00,4931200.00,49038,274,300.00,3300.00,3600.00,33,3,0.00,0.00,0,0
1495577997,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,s1-eth2,356800.00,5296800.00,5653600.00,52968,3568,4200.00,3600.00,7800.00,36,42,0.00,0.00,0,0
1495577997,s1-eth1,6563000.00,384200.00,6947200.00,3842,65630,4500.00,4500.00,9000.00,45,45,0.00,0.00,0,0
1495577997,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1495577997,total,6947200.00,10584800.00,17532000.00,105848,69472,9000.00,11400.00,20400.00,114,90,0.00,0.00,0,0
1495577997,s1-eth3,338200.00,2377600.00,2715800.00,23776,3382,3900.00,1600.00,5500.00,16,39,0.00,0.00,0,0
